trial_number,n_clusters,linkage,metric,combined_score,silhouette,davies_bouldin,sse,n_merge_steps,h_max,intra_dist_mean,inter_dist_mean,ratio_intra_inter,trial_duration_sec
65,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.052069902420043945
66,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.04816913604736328
67,6,average,manhattan,0.8054712513508143,0.7385962496957349,0.3223456029613805,115.81278571939394,270,5.943150298750913,0.7894193472102629,4.5666779025844875,0.17286512516315683,0.051492929458618164
68,6,complete,manhattan,0.7191169785983528,0.5667184730944133,0.49172486749856525,95.3334807596067,270,11.97815686152272,0.7138462988644557,3.7747822619324047,0.1891092649404448,0.04791426658630371
70,6,average,cosine,0.4968835456939995,0.08031475523486231,1.1555230553593971,243.21144343161353,270,1.5114485504569988,0.5715278408564516,1.6338910718564896,0.3497955590189436,0.05304312705993652
71,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.04924488067626953
72,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.0510256290435791
73,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.05250692367553711
74,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.053632259368896484
75,6,average,manhattan,0.8054712513508143,0.7385962496957349,0.3223456029613805,115.81278571939394,270,5.943150298750913,0.7894193472102629,4.5666779025844875,0.17286512516315683,0.052112579345703125
76,5,single,euclidean,0.805217526403178,0.6701703093089401,0.2812897831353235,294.23701007640307,270,1.9604166276785908,1.0700830274774336,5.293709574269421,0.20214237529736648,0.05008864402770996
77,8,average,manhattan,0.7144138411085527,0.5114229238309649,0.46758193624818956,85.34466842955842,270,5.943150298750913,0.6934141846295391,3.5764188607987073,0.19388505978141715,0.04842019081115723
78,6,average,manhattan,0.8054712513508143,0.7385962496957349,0.3223456029613805,115.81278571939394,270,5.943150298750913,0.7894193472102629,4.5666779025844875,0.17286512516315683,0.05109000205993652
79,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.04855489730834961
80,7,average,manhattan,0.7297795362084378,0.5526997144679189,0.44316921281966576,95.9484683183918,270,5.943150298750913,0.726772412084953,3.818030907116897,0.1903526791074536,0.05225324630737305
81,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.05100083351135254
82,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.04873538017272949
83,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.0499267578125
84,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.05033087730407715
85,6,average,manhattan,0.8054712513508143,0.7385962496957349,0.3223456029613805,115.81278571939394,270,5.943150298750913,0.7894193472102629,4.5666779025844875,0.17286512516315683,0.05189657211303711
86,13,average,manhattan,0.6647106652011441,0.41030197809636443,0.5809245959443605,40.72922736105504,270,5.943150298750913,0.482351975905709,1.9066004230613116,0.25299059523493284,0.0565950870513916
87,6,complete,cosine,0.471223299333258,0.03166959500475255,1.2848900541004593,281.5317440401437,270,1.999999994729103,0.6212013052315433,1.597761415446908,0.3887947845188131,0.04943203926086426
88,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.05118441581726074
90,6,average,euclidean,0.755044765186332,0.666996108504728,0.4349740472265872,109.75797976301958,270,5.77464279931157,0.7627893139289135,4.245503039194954,0.17966994885802184,0.053253889083862305
91,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.054279327392578125
92,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.05748152732849121
93,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.04925966262817383
94,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.05043387413024902
95,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.049982309341430664
96,6,average,manhattan,0.8054712513508143,0.7385962496957349,0.3223456029613805,115.81278571939394,270,5.943150298750913,0.7894193472102629,4.5666779025844875,0.17286512516315683,0.0572664737701416
97,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.05155324935913086
98,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.05005216598510742
99,16,average,manhattan,0.6713407753556669,0.4237621226132667,0.5647808071526998,32.474256023990336,270,5.943150298750913,0.4523687883888816,1.8526936404020875,0.24416815523286434,0.058878183364868164
